mean,sd,q025,median,q975,metric,grid_cell
65.39976831417152,2.7655965695401807,60.02095070007101,65.52950545332493,70.29080787468371,variance_ratio,3207
64.68697888241834,2.698129770496261,59.367183828241565,64.83149279459325,69.40677490785691,variance_ratio,3208
63.79918181933285,2.634399141852919,58.63193300864225,63.88850347661648,68.68403764435914,variance_ratio,3209
62.7745073596732,2.5787841893197734,57.740370259128404,62.7964694407151,67.7178401416456,variance_ratio,3210
61.6602768362876,2.534891649372296,56.733819183695644,61.57421818540733,66.47761034618067,variance_ratio,3211
60.50131875509634,2.504523370261282,55.67493088052557,60.379914779985164,65.41118637853002,variance_ratio,3212
59.33137956309191,2.487129660449461,54.5819318109905,59.209622419178714,64.18644105186542,variance_ratio,3213
58.20803706203571,2.4799838824420553,53.49008517763046,58.19745339047526,63.14137007449767,variance_ratio,3214
57.04204076268455,2.4793562682131625,52.24455788000973,57.04704446902683,61.9429199100508,variance_ratio,3215
56.00827964203233,2.48147576539979,51.2182767315833,56.093155878691334,60.78233217828422,variance_ratio,3216
55.212329720218314,2.483998126157031,50.349285838573,55.313892519072944,60.012503835290964,variance_ratio,3217
55.02782015435858,2.4865908306194346,50.18070975412674,55.094070651482944,59.69201565757279,variance_ratio,3218
49.528239837775565,2.4589091742844165,44.58884915032343,49.69717994699178,54.234506845437096,variance_ratio,3221
48.588037473204125,2.4486543431216172,43.82635179766582,48.7617207914399,53.23081390070282,variance_ratio,3222
63.10739107262998,3.2832609009749394,55.873125981756,63.19044346893726,69.1733904757006,variance_ratio,3270
62.87907606520251,3.2295613951932545,55.66890265842784,63.018091630385705,68.52154986563612,variance_ratio,3271
62.805510813826615,3.158034661120396,55.90488592114709,63.0362117179697,68.41433809329389,variance_ratio,3272
63.65374730842685,3.1138710902411013,56.97073263434003,63.90055439735846,69.02303674539574,variance_ratio,3273
64.41603153341607,2.988655026820346,58.02085355100282,64.68662241304084,69.53395678331472,variance_ratio,3275
62.53694648267197,2.7833605129470533,57.06065954324103,62.689489674019065,67.30765984647968,variance_ratio,3278
62.04110705035797,2.743864192804057,56.50106564428309,62.186615800974394,66.86283864268192,variance_ratio,3279
61.37539332405537,2.6830830631258236,55.93244385120732,61.465927197960134,66.26531564352548,variance_ratio,3280
60.54183039643772,2.624732809471841,55.33464802186044,60.58899582800785,65.58815118660597,variance_ratio,3281
59.567296123916826,2.573606804496821,54.4837055803014,59.52580028878897,64.4578048729758,variance_ratio,3282
58.49845058060673,2.533072725853978,53.41679388025431,58.40294300872884,63.39662489980444,variance_ratio,3283
57.38147387646217,2.504221416938055,52.446122541032516,57.25043926277882,62.40467051811634,variance_ratio,3284
56.354171966925605,2.4864523239683844,51.631418295645474,56.24886528688048,61.17623949680574,variance_ratio,3285
55.66520196905925,2.4778939828167275,50.78367022279211,55.61558373754415,60.468422337158586,variance_ratio,3286
55.03503111952734,2.4749055464003247,50.18510466209793,55.053020755512144,59.9128853091923,variance_ratio,3287
47.70313976914718,2.429608364412584,42.93913026913173,47.88558819126805,52.48404788880676,variance_ratio,3293
46.63428172998061,2.4113895947641644,41.887888682695845,46.80842569563157,51.3225827773008,variance_ratio,3294
44.92051707691497,2.380136639347687,40.17710834652883,45.04756835475463,49.405130096218784,variance_ratio,3295
60.084206931720075,3.1500590346028283,53.146111109374466,60.24535472133769,65.55867029386197,variance_ratio,3343
59.85230567009225,3.078508276918162,53.27334801899472,60.02447140373489,65.08722106748637,variance_ratio,3344
59.436712478337924,3.0279337610322736,53.04327430871886,59.64182947579414,64.604252004414,variance_ratio,3345
59.88891028289367,2.722361318750312,54.26296436903176,59.98458439384884,64.78642206407869,variance_ratio,3351
59.233331294958326,2.6756026532177057,53.707902493943706,59.28786375586438,64.3641063574806,variance_ratio,3352
58.204536950290915,2.614801185239328,52.831109158642484,58.1832678189033,63.231289652374294,variance_ratio,3353
56.62576694339438,2.566505897488631,51.51052931049155,56.569239763231394,61.545008795515024,variance_ratio,3354
56.07390756874358,2.5316826918198188,51.13604383420285,55.996975194641806,61.037681565989196,variance_ratio,3355
55.46838079394749,2.5033420760552825,50.49188733341357,55.3623130614513,60.52323316284065,variance_ratio,3356
54.56423802614323,2.4835545325169566,49.812002686824634,54.43874833879307,59.357293467448,variance_ratio,3357
53.77665255406536,2.560334794393932,48.841441778943086,53.665508468735275,58.73516291871511,variance_ratio,3426
53.63469145137975,2.5401701559621404,48.792275294607954,53.48484577951129,58.65382008685644,variance_ratio,3427
51.12272033100241,2.5903999400812032,46.08042242938537,50.95113092678763,56.181861656759004,variance_ratio,3497
50.79020926145254,2.5545823773550413,45.89953816638577,50.61414958572631,55.81899671980236,variance_ratio,3498
50.25595158739677,2.522772196529485,45.31639876237838,50.08164670058129,55.30975569408049,variance_ratio,3499
49.91700084429482,2.61761818585868,44.689677756988786,49.760569551629594,55.02627104025383,variance_ratio,3568
49.41235740239061,2.593804465811671,44.31671742585546,49.21543223178818,54.46773176441375,variance_ratio,3569
48.784294994308546,2.5504392883041365,43.893535743069144,48.58234572766213,53.720437548641804,variance_ratio,3570
48.81557641790051,2.5257798377039786,43.823064150652066,48.64730984971218,53.82125162073305,variance_ratio,3571
47.81155521218737,2.5838121123982143,42.72343138029448,47.570623079569,52.83680706390783,variance_ratio,3641
47.42506475678903,2.557147117912006,42.439785981424315,47.23244780777638,52.39874177551178,variance_ratio,3642
0.03666052889205226,0.009665532496941782,0.01952119403941644,0.03572557308352907,0.05672249224259447,turnover_total,56
0.040477406317974106,0.009412870368202307,0.022614226661627244,0.04013901684369258,0.05905340352831217,turnover_total,57
0.033049872090979385,0.008885098026184389,0.017604505783607453,0.032972449782064484,0.05190186924840573,turnover_total,128
0.04571137668786578,0.010043130566713682,0.029133972945031818,0.04493497271062015,0.06477038716476419,turnover_total,198
0.03757732854550455,0.008729876079780458,0.022303757028463916,0.03662707213029011,0.05634904727998133,turnover_total,199
0.024989768212663698,0.008843925556415872,0.008888441149663204,0.024311707687182417,0.04368906139513221,turnover_total,203
0.04290162781758565,0.009843098213178076,0.026262418669554366,0.04255771226700618,0.06492097782212412,turnover_total,270
0.04633058592089336,0.00938654278749359,0.02790342807122828,0.04594024585944338,0.0661318412012406,turnover_total,271
0.045859716535850595,0.00948673857404801,0.028560420573047755,0.04555535806115498,0.06524510398036895,turnover_total,272
0.03611357895027583,0.009018306483469433,0.020911898895273666,0.035316408862050924,0.05342951389256954,turnover_total,274
0.03523711887931221,0.008564243148594813,0.019987195422969787,0.03469416581556958,0.054209099191516064,turnover_total,276
0.03839954559167065,0.010297753302307268,0.01927330310468922,0.03764231414396083,0.0581957469570755,turnover_total,341
0.03400243892961234,0.00995664850318052,0.015490503583820724,0.033463600334746366,0.05606651646377741,turnover_total,342
0.02843827998433842,0.009052979631242524,0.01256833519737431,0.02732511303792152,0.047907764720432164,turnover_total,343
0.031667546630729994,0.008703966701856835,0.01659694937452016,0.031061218534936565,0.051886374725883935,turnover_total,344
0.030349512201809224,0.008407362729309514,0.015234753093913563,0.030285225007449394,0.048321751932882774,turnover_total,345
0.0256668095754726,0.007040843812347805,0.013027943847126274,0.02575064288802532,0.03927891007602519,turnover_total,347
0.03781548952223064,0.009205000856344328,0.022305610924460026,0.03738302740789972,0.0573713123289043,turnover_total,412
0.03612262138459627,0.008244448720834928,0.02063639585733121,0.035304275065355634,0.05303711482448709,turnover_total,413
0.03736459788873525,0.00850904095484348,0.023177309271821094,0.03661547317985339,0.05650190398361288,turnover_total,414
0.03985083022957012,0.008873356519247451,0.02403601000750722,0.03995248205814195,0.05792630328096308,turnover_total,415
0.03980582702054597,0.009661732825764081,0.022068093044178613,0.03967884532154964,0.05915719388113868,turnover_total,416
0.026660359520150213,0.008902585561227385,0.010381674429288248,0.02590282622686118,0.04471117258314774,turnover_total,417
0.028130172987024298,0.008320130839922687,0.013783645301569294,0.027197342861010644,0.044826037914216355,turnover_total,418
0.04950041144927883,0.011005170781381721,0.026978476526624936,0.04900981082517156,0.07042934724967545,turnover_total,483
0.038461765639005496,0.010345403682138701,0.01958098489907063,0.037987984689719825,0.06019362948116113,turnover_total,484
0.03954062291157653,0.010272462455036659,0.02171488480001837,0.037880464463251606,0.060500119411526956,turnover_total,485
0.04475505890569698,0.010344403057887253,0.02572549124609072,0.04427769722625066,0.06696447776368639,turnover_total,486
0.03962059266444206,0.009786182201481088,0.02273643348738739,0.039053267567905475,0.06063800417165233,turnover_total,487
0.05378086142226526,0.011293879036216432,0.03224010492329655,0.053045363422408474,0.07650916238324469,turnover_total,554
0.05441290288578985,0.011440758668476074,0.03262227974711692,0.054707166880305164,0.07798035747996188,turnover_total,555
0.047771339837039364,0.011049559626629984,0.0266426251329137,0.047457261178745845,0.07280271917357883,turnover_total,556
0.04361128714933011,0.010363014306007175,0.024437659025874497,0.04243079956464303,0.06503289799376025,turnover_total,557
0.045322529133608874,0.010479303279573318,0.025888237976537897,0.0446286010692665,0.06715901556241548,turnover_total,558
0.04702813796311462,0.010686441943266671,0.026559964909976724,0.047047170539347816,0.06805929090269068,turnover_total,559
0.036754375662573245,0.009478784954493587,0.01968643876028036,0.03653215408176257,0.055545562001397014,turnover_total,560
0.03018875834766305,0.008338064964969468,0.015422690818122526,0.029649309142283718,0.046707472389731504,turnover_total,561
0.030953647756546143,0.007663492026984659,0.016410619336642843,0.03083284026442995,0.04510441701462669,turnover_total,563
0.028183697264850902,0.007632876295092899,0.014601105344347394,0.02854732762542366,0.0434333386524312,turnover_total,564
0.052100130590045056,0.01315092433966049,0.030659551204609347,0.05104368692555093,0.08002699688502268,turnover_total,592
0.05534187971870791,0.013067863867756636,0.0317440242971666,0.05404210118031219,0.08100561916430184,turnover_total,593
0.027232741426600413,0.008738108651099393,0.011323108133601252,0.02685823319047003,0.04461599677238978,turnover_total,625
0.028448478994908093,0.008556788181064324,0.013006341802108393,0.028124172291356095,0.04735115998731251,turnover_total,626
0.03000466592178628,0.007396561563507027,0.016703126551518076,0.02952874220318638,0.046023575217447155,turnover_total,627
0.029695438364866638,0.007679717759634961,0.01511913798920378,0.029560042661764145,0.04765331341083504,turnover_total,628
0.03396096091551175,0.008080191587361554,0.020742087497312357,0.033289833606034394,0.05108352552980993,turnover_total,629
0.035045421939059254,0.008238161318469285,0.01993563267817181,0.035083652240521075,0.052044561077368975,turnover_total,630
0.039350546463215494,0.00968625502619378,0.02283120305937449,0.0394167938454499,0.0589746448827475,turnover_total,634
0.03784135392043682,0.009759212037998745,0.019623720846855316,0.037379706048408026,0.05722587129746572,turnover_total,635
0.03465400647061766,0.009649794498066416,0.018334716908388136,0.03421605282756275,0.053659743144459204,turnover_total,636
0.029039604542269826,0.008530041261826623,0.013971173659060634,0.028432997581701737,0.04605667245301097,turnover_total,637
0.031400151095765015,0.008026099734952793,0.015968260803841113,0.031247679537685532,0.04710009262147061,turnover_total,640
0.059723798182787835,0.016537145260927633,0.030273085991543092,0.057806999419000187,0.09442236534731725,turnover_total,663
0.056801143390420104,0.015220621907656353,0.02886689413298486,0.056789037508215595,0.0871412593238321,turnover_total,664
0.059862900257999375,0.015515642744636626,0.03280043113220467,0.05894826045286621,0.09377519923275494,turnover_total,665
0.052449670811777,0.014033802794494982,0.026767382148848443,0.05219356567853403,0.07927177349131613,turnover_total,666
0.038477860409981364,0.011201617434141112,0.018496146928650075,0.037839361857669805,0.06277471112748788,turnover_total,696
0.03126386198221224,0.008792608047249724,0.01541119335043919,0.030646276959794556,0.05013418238268606,turnover_total,698
0.03610499580626306,0.009037289405480644,0.019102499790278737,0.0361490957076343,0.052976815024106505,turnover_total,699
0.04491055935233039,0.011436104633334592,0.024347454869898897,0.04460196134950281,0.06690843670213505,turnover_total,700
0.038802960999230494,0.010103398067929552,0.01833097964412331,0.0389883954795427,0.059013761358771365,turnover_total,701
0.029776131336607475,0.009471927266895564,0.01415076032889416,0.028676950146761124,0.05190275307178232,turnover_total,702
0.02007474267209495,0.006897830894809338,0.007812586432010316,0.019657790672800515,0.03514509475744898,turnover_total,704
0.0195716625829798,0.0068194643119776155,0.007736296545980759,0.019150815602528723,0.03507816712220183,turnover_total,705
0.04140163076884113,0.009340118583941496,0.02508423815421383,0.041321272602418885,0.06048047656721035,turnover_total,706
0.04751548758488297,0.01014133230769116,0.029021464176037574,0.04706447716351051,0.06668615807840614,turnover_total,708
0.043561786465212665,0.009790882073425886,0.0263561574065244,0.043542039353054646,0.06445301964873344,turnover_total,710
0.04240609716891578,0.009448905553999949,0.02365150212561083,0.04235290248828399,0.060611915045684646,turnover_total,711
0.04160420825226864,0.009258286172486531,0.023449899706557243,0.04197628277798689,0.059269014651158546,turnover_total,712
0.02859708662601692,0.007945097874543406,0.014163886708529567,0.027729265077871053,0.044833354760513824,turnover_total,716
0.03572606591930885,0.009483754285309098,0.019836507238484017,0.03493193870227157,0.054682958209515804,turnover_total,717
0.0676396230056907,0.015476588639430957,0.03536193586570673,0.06732687076437077,0.09864594374849188,turnover_total,735
0.05522443085849459,0.012882945860467772,0.03043198529411765,0.0552840720727827,0.079880348468023,turnover_total,736
0.05563213755901217,0.013954987433472562,0.029633165288826185,0.05460747460105612,0.08287244846769456,turnover_total,737
0.05364520293935085,0.012546945612038526,0.029930965632849853,0.05300361992963892,0.08005631971657895,turnover_total,738
0.030701836672325674,0.010138780503774862,0.012577319587628866,0.03051978835026675,0.05191508597196617,turnover_total,772
0.029918230317410505,0.009092385146476195,0.014732407946374964,0.02951001125241022,0.04928008456377081,turnover_total,773
0.028812679951398256,0.009107623670282502,0.012324739968340727,0.02852322200190377,0.0480248970271171,turnover_total,774
0.030364559145718964,0.008186388925854828,0.014778024088871567,0.029890451261829716,0.047828817576338965,turnover_total,775
0.029030270698211152,0.009088706291956055,0.014048762984893872,0.02890826612254664,0.04814237719527736,turnover_total,776
0.03453605431175668,0.01014492716081857,0.016115888886536443,0.03400318704018166,0.057855898766144276,turnover_total,777
0.02872593473816128,0.009097854269164943,0.013781131784074389,0.027921022697066193,0.047597036996714366,turnover_total,778
0.017612533988270437,0.0064639747023576746,0.00631988706499549,0.016755959983096754,0.031176215782188786,turnover_total,783
0.0218875780895465,0.006778404335366957,0.010063729034755784,0.021872660908628307,0.03621921836379326,turnover_total,784
0.03200733116857894,0.007770934406517342,0.01735507951390825,0.03226635959983,0.047610041811866836,turnover_total,787
0.029965186977551846,0.00742352669840494,0.01653055235244825,0.029219017004414448,0.0451560184137936,turnover_total,788
0.049546488737207954,0.014212082080417736,0.02334928916617534,0.048371485310175585,0.07849527801895613,turnover_total,804
0.07357654833172608,0.01568158364477263,0.043593116826556595,0.07397240287941972,0.10553529107643653,turnover_total,805
0.06929011158446155,0.015166002391863302,0.03992830581295951,0.06848713385223706,0.09756047282157769,turnover_total,806
0.08006785908183187,0.017106108355054755,0.04697300781785549,0.080072210520652,0.11375938653361567,turnover_total,807
0.07101774397541244,0.01372502066959109,0.04688120005605713,0.07048769345042952,0.10020754485853246,turnover_total,808
0.05112496128170259,0.012900455216065846,0.02834901067046786,0.05141556029713924,0.07927293638336344,turnover_total,809
0.041747213892045866,0.010934700071527793,0.02304256662113867,0.041917055968591056,0.06512556306701298,turnover_total,810
0.05429734084156909,0.014348232068903745,0.026368029493029497,0.053907113075431085,0.08375037327953871,turnover_total,811
0.05523190272759718,0.014057643793944832,0.029025227787563314,0.053933573362081655,0.08519295470386333,turnover_total,812
0.07910573034887224,0.01766451612149222,0.04348432544122532,0.07781709687092465,0.11114828099691403,turnover_total,813
0.03020241935225652,0.007518213210689476,0.017186587434930144,0.030291614311563277,0.04591668556397721,turnover_total,845
0.020971799644993825,0.006847687179875842,0.009600360140480858,0.01950228605145287,0.03520429671880327,turnover_total,846
0.03103147909052626,0.008161238506389447,0.01568394039509177,0.03063913464054146,0.04855903566057006,turnover_total,847
0.03721135433275336,0.009039210448991333,0.020327465865858145,0.03672239546103427,0.05516382549544283,turnover_total,848
0.03930887461742635,0.008765823766858978,0.023653849875970683,0.038879413803949714,0.05816365252133669,turnover_total,849
0.03779035202721189,0.008785282145694689,0.02210936295735478,0.03716680112842087,0.05407516563456886,turnover_total,850
0.03606380715678886,0.009047764657782275,0.020280358412190676,0.03623999451749149,0.05376356056326852,turnover_total,851
0.031385336754285766,0.008835077798552993,0.015368335776516735,0.030709316823650086,0.04887972525675847,turnover_total,855
0.03135998512967315,0.009397296102651156,0.015315226671709203,0.03067936005299828,0.05115052699470978,turnover_total,856
0.030948150083678586,0.008467912823469266,0.01621102796976448,0.031134371073031117,0.04832382930967101,turnover_total,857
0.032272090414725785,0.008590671212152512,0.017728591433612686,0.03205807930122223,0.049190793526005645,turnover_total,858
0.033807819054168506,0.00874286933154133,0.01621754061902996,0.03314380502877869,0.05106233631741696,turnover_total,859
0.03395533538998287,0.008458459818061679,0.019564012707500304,0.03325829363398207,0.05146853340092324,turnover_total,860
0.048170432189891,0.016120467770467328,0.020231424811187913,0.047934122329283624,0.07909659486952854,turnover_total,876
0.058410442999851285,0.014286083274910986,0.030608921834943098,0.05835297999170948,0.08777567998753683,turnover_total,877
0.054764807606975614,0.014614217583856375,0.030314613199301364,0.05319262291719431,0.08733030408286885,turnover_total,878
0.05744788272379442,0.014285146744033677,0.03105925031006031,0.057374703601583865,0.08503248595312157,turnover_total,879
0.05364620413903385,0.012203898764696009,0.032346692682485384,0.05270920479903325,0.07759705150330151,turnover_total,881
0.05272552459277188,0.01241983141197201,0.031029802016395346,0.05187040080079382,0.07769937505537314,turnover_total,882
0.04940881113111155,0.013397127007876614,0.026748555163299777,0.048200316212508754,0.07772837891295037,turnover_total,883
0.05883135081454408,0.013037540188233013,0.0359942328021213,0.05848214065609507,0.08667097995757737,turnover_total,884
0.07108909567444617,0.016188725148789565,0.0407388793684418,0.07020648350961466,0.09922801738854746,turnover_total,885
0.036226110236919615,0.009450761972477455,0.02121005223602774,0.03587293065683912,0.0562343293295579,turnover_total,916
0.03738416448090338,0.010684103716977532,0.019068450180794966,0.03654563453843622,0.05884872809875984,turnover_total,917
0.04166317575120467,0.011431738520985488,0.0219364257800955,0.04001207994598251,0.06684029515634954,turnover_total,918
0.029096248047471598,0.008898444526175674,0.012088008037974394,0.028636602045888863,0.04636393986623344,turnover_total,920
0.02433137600692984,0.008212827030596854,0.009661500335757902,0.02383434928235228,0.04279752699964719,turnover_total,921
0.027657147932047904,0.009037637099972443,0.009657799910127085,0.027145820112808205,0.04704032398528651,turnover_total,922
0.02984456440632217,0.008496691756833858,0.015259181474576503,0.029873191616044858,0.04814424963242596,turnover_total,923
0.030062836250793055,0.008653822115325767,0.01440134499010054,0.029500227465856017,0.04737525921420837,turnover_total,927
0.030224343630895434,0.01000235575584991,0.012354250170162647,0.029697111701461408,0.05349111052144153,turnover_total,929
0.026291506287253498,0.0078104030842675665,0.011748368894374889,0.026141347843468197,0.04275875174125197,turnover_total,931
0.054897597513406296,0.013883687074285592,0.029968204700653332,0.055233848430050955,0.08406911970300746,turnover_total,947
0.04515363341576792,0.013275840689333311,0.021592792046396025,0.04507346254705409,0.0717241433957062,turnover_total,948
0.06625485905829528,0.01475012790511084,0.037628041636625816,0.06574530667786259,0.09525643980090996,turnover_total,949
0.043727095208906365,0.01302932858466011,0.021177379798112347,0.04281880356123567,0.07182111145978036,turnover_total,950
0.046504147127671897,0.013150872791186057,0.02092765879906532,0.0465552303939247,0.07428265529721009,turnover_total,951
0.050452706067978234,0.012012901478756461,0.028254503806482038,0.0499705613147394,0.07418056487911473,turnover_total,952
0.05772894530070592,0.014076929316161252,0.033463932127527116,0.056931993333718664,0.08779685880245157,turnover_total,953
0.0703551641698301,0.012350342976153287,0.048963319855604,0.06944850415481954,0.09443956966414768,turnover_total,955
0.07015561408913418,0.011506373532992603,0.04859498621635353,0.06964859057102972,0.09461531857551418,turnover_total,956
0.03371421668285613,0.009506621094468315,0.017710502331531718,0.033329894473527424,0.05266985379753377,turnover_total,985
0.032916035989902226,0.009338613053519977,0.017509457874644703,0.03290024811075006,0.051332538379696716,turnover_total,986
0.0314744727322251,0.009623535026868893,0.014805519751004229,0.03147988988767873,0.05105082805358541,turnover_total,987
0.025960595200552997,0.00787302066907619,0.011724071155580997,0.025448073767373715,0.04188404989889516,turnover_total,988
0.025577199275438327,0.008149496194780342,0.011596481910187648,0.025356974354615865,0.04125043686809362,turnover_total,989
0.025981635958480617,0.007881369023894446,0.011344143453518453,0.025161724585784646,0.04453889021515619,turnover_total,991
0.026995837125970375,0.007619334217828812,0.013313557564983973,0.02629999536468868,0.04171319175092347,turnover_total,992
0.026346381619544598,0.007799028197858601,0.011003283597363937,0.02633093522965199,0.04232181013129791,turnover_total,993
0.023312807457838217,0.006724135888923333,0.010720976451348412,0.021872869593262574,0.03670496529124706,turnover_total,994
0.01859506056994511,0.005861429944383197,0.008351701156369538,0.018811563881751047,0.031223590305257207,turnover_total,995
0.019512549214449924,0.006186315444699801,0.008421758533922042,0.018954762574833008,0.03178350760593398,turnover_total,996
0.025497736738094235,0.007577840687188692,0.012065526769322994,0.02580965258970077,0.04086844690161927,turnover_total,997
0.029240341774370404,0.008204292406426231,0.014135601617003437,0.029401726249876352,0.04539548246876116,turnover_total,999
0.03217850077084337,0.00837241396973758,0.018151785348809558,0.03159097571283324,0.04879394141063045,turnover_total,1001
0.02455588918909205,0.0077496692412408535,0.011304290447065676,0.02421739430201942,0.041856573117539694,turnover_total,1002
0.025207652160360725,0.007754735259981934,0.013272453174276257,0.024402870190913667,0.043012832998636355,turnover_total,1003
0.05169669686067569,0.01528225948188115,0.02338229281046512,0.05138149164386696,0.08389743977443032,turnover_total,1018
0.06499936728739808,0.01655220177285319,0.037320814263241166,0.06434385608553056,0.10238826885282469,turnover_total,1019
0.06643776071823687,0.016909733762121924,0.03685032529217186,0.06492846512733502,0.10347827355467962,turnover_total,1021
0.06367884440264736,0.016025125699581352,0.037583861794514936,0.061763784233751846,0.09692097006072795,turnover_total,1022
0.05518948404020065,0.014496682562166734,0.029648567012697455,0.054141466066862654,0.08689124960414249,turnover_total,1023
0.05880423530232232,0.013997305291865662,0.035758647139059616,0.05773267106437961,0.08831727060376213,turnover_total,1025
0.061127026234471714,0.015107049423112815,0.033692462960696445,0.05971554730833148,0.09085934775221181,turnover_total,1027
0.057650524566541246,0.014424470135763251,0.033168015732180665,0.05551389518685392,0.08885211240563715,turnover_total,1028
0.0566329723370971,0.013530490388190344,0.03542656628696396,0.05558890522191744,0.08444038107696383,turnover_total,1029
0.0382780557616074,0.010323927211313089,0.019486233556688624,0.03805123490686158,0.05881526406935954,turnover_total,1055
0.031225557176947423,0.008626975101592266,0.014348230572458829,0.03067215973292546,0.0497356459289618,turnover_total,1057
0.03381551801970891,0.007912754901817701,0.019565213371546195,0.03300385428158943,0.0492000528645319,turnover_total,1058
0.029356760068375305,0.00910254961481161,0.013159841121856728,0.0287110110018775,0.04897875098395758,turnover_total,1061
0.028932776774561325,0.008440879183144184,0.014920961663449715,0.028567101604681847,0.04674247637092148,turnover_total,1063
0.03318049838212196,0.008605505173516733,0.018284890677145293,0.03324355403448226,0.04982426252280764,turnover_total,1064
0.03263019706776532,0.00867368697509923,0.01629506108440773,0.03199982989068867,0.05126142037189682,turnover_total,1065
0.03183628663572353,0.008890820409763259,0.014937947344338086,0.031542857416261796,0.048697321597584865,turnover_total,1066
0.03127497302103095,0.009178169286385282,0.016447533312056808,0.03052828693807604,0.05170855974210547,turnover_total,1068
0.031472719369599333,0.009433417260511064,0.01634565714443051,0.030834775154709823,0.05348188156184635,turnover_total,1069
0.028070140167029755,0.00813423859630539,0.01185766678952287,0.02787473657261858,0.04411648268415428,turnover_total,1070
0.02779841043504697,0.008000902132234276,0.015567305547993472,0.027298432114945877,0.04478839316718279,turnover_total,1073
0.028824323504511012,0.008377638215014404,0.01562877690473055,0.029148193324318755,0.04650574508402267,turnover_total,1075
0.026984950319481706,0.008091186675473051,0.013451830996534866,0.02645359765721066,0.0433858880480738,turnover_total,1076
0.07112138584965585,0.01629799817574866,0.042928466364362226,0.07034063363009241,0.10469243564534055,turnover_total,1089
0.07109464407658136,0.01618220216452278,0.042807202823375086,0.06999628531219351,0.1018431253479727,turnover_total,1090
0.0748126462214494,0.015933876803236685,0.04491817833638625,0.07453311845527558,0.10691731681146019,turnover_total,1091
0.07314246454870342,0.015513397400730522,0.04419817840377844,0.0734713714558016,0.10538005792421166,turnover_total,1092
0.07124977167582497,0.0146769748793274,0.046380237861052734,0.0706548675762514,0.10169345408736213,turnover_total,1093
0.070513771435640693,0.014690092448115694,0.04356627930807593,0.06960294689828822,0.10219150084813194,turnover_total,1094
0.06826605574557884,0.013093358677074734,0.045450032426616126,0.06773281063870144,0.09469407818106594,turnover_total,1095
0.06565268900370165,0.014942973321625969,0.04067657700360391,0.06394584180713969,0.09760484994973578,turnover_total,1096
0.06711842927035254,0.016318058936877194,0.036502663939413295,0.06597157916778171,0.10177146967090649,turnover_total,1097
0.06810989190097107,0.014756333985000643,0.039964117976192995,0.06742700093765225,0.09762736261304485,turnover_total,1098
0.061513408230504316,0.015522418781477762,0.03245096165244191,0.06091377554492802,0.0919701139867604,turnover_total,1100
0.058635805333510836,0.015062041922746081,0.03249799824341739,0.05822493265582697,0.09001954015505029,turnover_total,1101
0.06449477651480619,0.01094888767164488,0.04452099275950655,0.06447796168435588,0.08602644773262111,turnover_total,1103
0.041362127128541495,0.010390826925324717,0.02328604846555802,0.040439450842406376,0.06392918195895539,turnover_total,1126
0.036827595965369365,0.009626949132141096,0.020409723583669645,0.035983252243307305,0.05591237177524202,turnover_total,1127
0.03420874405086166,0.00927273891872664,0.01757562010702871,0.033250666245879794,0.053255967119572464,turnover_total,1128
0.03411057379982276,0.00979932541304351,0.015122512251225123,0.03432644861586604,0.05536276555107742,turnover_total,1129
0.03354522234603699,0.009619034508910678,0.016997760645099627,0.03229494439856786,0.05373426438934835,turnover_total,1130
0.029552948381129616,0.008531708133207248,0.013534483329386967,0.029185900926605897,0.047407659059796006,turnover_total,1131
0.025977378516378047,0.007717684831510427,0.012747791621031814,0.025221233419828015,0.04266702332921335,turnover_total,1133
0.025228642381421255,0.0073608091679924405,0.01244877049180328,0.02497518635553395,0.041347626657351165,turnover_total,1134
0.01904701423219902,0.006809707428867941,0.008112722652874334,0.018411351690551008,0.034814796928469345,turnover_total,1137
0.017383778116159286,0.005953125709823786,0.0061979307794788425,0.016641997949384472,0.029151233579392036,turnover_total,1138
0.016943050099136502,0.006553556012636018,0.006181693989071039,0.016411348683667032,0.032565441565309355,turnover_total,1139
0.017802263599871353,0.0062837187560021305,0.008064119459742985,0.016557307307734796,0.030969947814524963,turnover_total,1140
0.025820863388967483,0.007340139386355779,0.0134658095068373,0.0251504948821153,0.03999746086803479,turnover_total,1142
0.02842044288543182,0.007477795643970353,0.014792477744044569,0.02799991247651148,0.04239541361520087,turnover_total,1143
0.031988469851123566,0.007941514598386329,0.018453857682526977,0.031791314777017285,0.04830500959223165,turnover_total,1144
0.03144559292280239,0.0075853256246203905,0.016226623860925313,0.030595612144184492,0.047320997019130666,turnover_total,1145
0.05879203262490013,0.015033095395774337,0.030796991090982325,0.05818483197869163,0.08878084820957495,turnover_total,1161
0.054891537910892324,0.015830890478906803,0.027272511916167922,0.05396396897253061,0.08832112884320054,turnover_total,1162
0.05743302618489718,0.015056317934149117,0.028443513900125034,0.05674703298332391,0.08753000413745331,turnover_total,1163
0.06052535505682496,0.013810911077732694,0.03520437592744686,0.06022928552715087,0.08968199019662122,turnover_total,1164
0.0529460340479408,0.013279088382741003,0.030664216138522,0.05261436731950844,0.0793243185376838,turnover_total,1165
0.05170109663140545,0.014202147750321047,0.026651616229971007,0.05172475058895363,0.07951019053758779,turnover_total,1166
0.049585504304648455,0.01329861784942491,0.026401543096715736,0.048297018925874013,0.08031288617379015,turnover_total,1167
